154000,.,149000,.,0,0,14,90,0.0075,.,9,1180,90,1538000,SOPORTE PREDIAL,1538000,1538000,4,.,1538000,1538000,0,2016201011607852544,224878000,1538000,6993430,1384000,15/04/2016,01/07/2016,.,0,9767990,.,0,141517840,26/01/2016 05:43:15 a.m.,09/04/2015,69.31,.,1,0,0,1,.,.,1692000,1538000,.,154000,154000,1538000,1538000,.,61-RESIDENCIALES URBANOS Y RURALES,
31000,.,89000,.,125000,125000,44,80,0.006,.,9,1180,19,436000,SOPORTE PREDIAL,311000,311000,3,.,311000,311000,0,2016201011617893120,87438000,311000,1529461,280000,15/04/2016,01/07/2016,.,0,8716364,.,0,142548335,25/01/2016 04:47:44 p.m.,19/06/2015,51.5,.,1,0,0,1,.,.,342000,311000,.,31000,31000,311000,311000,.,61-RESIDENCIALES URBANOS Y RURALES,
27000,.,0,.,0,0,5,78,0.008,.,3,1180,110,273000,SOPORTE ICA,273000,273000,6,.,273000,273000,0,2016201011600452608,34101000,273000,396196,246000,15/04/2016,01/07/2016,.,0,9843126,.,0,140699644,25/01/2016 07:04:15 p.m.,25/01/2016,23.52,.,1,0,0,1,.,.,300000,273000,.,27000,27000,273000,273000,.,65-DEPOSITOS Y PARQUEADEROS,
130000,.,0,.,0,0,0,00,0.0065,.,2,1180,57,1303000,SOPORTE PREDIAL,1303000,1303000,0,.,1303000,1303000,0,2016201011616822784,200453000,1303000,392928,1173000,15/04/2016,01/07/2016,.,0,8542576,.,800,142441074,26/01/2016 07:35:44 a.m.,19/05/2015,352.6,.,1,0,0,1,.,.,1433000,1303000,.,130000,130000,1303000,1303000,.,66-DOTACIONALES,
6000,.,0,.,3000,3000,0,78,0.008,.,9,1180,13,59000,SOPORTE PREDIAL,56000,56000,3,.,56000,56000,0,2016201011604834304,7425000,56000,4671373,50000,15/04/2016,01/07/2016,.,0,8698547,.,0,141197912,25/01/2016 09:06:11 p.m.,06/04/2015,10.1,.,1,0,0,1,.,.,62000,56000,.,6000,6000,56000,56000,.,65-DEPOSITOS Y PARQUEADEROS,
11000,.,0,.,0,0,2,37,0.008,.,3,1180,108,112000,,112000,112000,4,.,112000,112000,0,2016201011620674048,13995000,112000,7698146,101000,15/04/2016,01/07/2016,.,0,9969360,.,0,142850749,25/01/2016 08:25:55 p.m.,,9.9,.,1,0,0,1,.,.,123000,112000,.,11000,11000,112000,112000,.,65-DEPOSITOS Y PARQUEADEROS,
6000,.,0,.,46000,46000,7,42,0.008,.,3,1180,45,103000,,57000,57000,4,.,57000,57000,0,2016201011623744512,12923000,57000,.,51000,15/04/2016,01/07/2016,.,0,9108212,.,0,143182910,25/01/2016 05:35:07 p.m.,,10.1,.,1,0,0,1,.,.,63000,57000,.,6000,6000,57000,57000,.,65-DEPOSITOS Y PARQUEADEROS,
3000,0,.,31/12/2016,0,0,,0.002,56000,9,1180,48,28000,944,28000,28000,1,56000,28000,28000,.,2016201021605904640,13997000,28000,1730806,25000,15/04/2016,01/07/2016,0,0,7015110,56000,0,141316001,25/01/2016 09:12:06 p.m.,,.,28000,1,0,0,2,28000,59000,31000,28000,3000,3000,3000,28000,28000,.,0,
44000,.,89000,.,240000,240000,44,94,0.006,.,3,1180,56,684000,SOPORTE PREDIAL,444000,444000,3,.,444000,444000,0,2016201011603192576,128899000,444000,1401958,400000,15/04/2016,01/07/2016,.,0,2423998,.,0,141032065,25/01/2016 08:19:36 p.m.,09/04/2015,60.7,.,1,0,0,1,.,.,488000,444000,.,44000,44000,444000,444000,.,61-RESIDENCIALES URBANOS Y RURALES,
4000,.,0,.,5000,5000,8,10,0.008,.,9,1180,81,47000,SOPORTE PREDIAL,42000,42000,3,.,42000,42000,0,2016201011600240896,5861000,42000,1907576,38000,15/04/2016,01/07/2016,.,0,1501658,.,0,140678454,25/01/2016 09:07:51 p.m.,08/01/2016,11,.,1,0,0,1,.,.,46000,42000,.,4000,4000,42000,42000,.,65-DEPOSITOS Y PARQUEADEROS,
172000,.,149000,.,0,0,101,78,0.0075,.,3,1180,100,1718000,SOPORTE PREDIAL,1718000,1718000,4,.,1718000,1718000,0,2016201011614552320,248891000,1718000,925088,1546000,15/04/2016,01/07/2016,.,0,8872319,.,0,142210677,25/01/2016 08:54:31 p.m.,01/04/2015,113,.,1,0,0,1,.,.,1890000,1718000,.,172000,172000,1718000,1718000,.,61-RESIDENCIALES URBANOS Y RURALES,
6000,.,0,.,0,0,3,20,0.008,.,9,1180,30,63000,SOPORTE PREDIAL,63000,63000,3,.,63000,63000,0,2016201011611686656,7884000,63000,3406474,57000,15/04/2016,01/07/2016,.,0,9255456,.,0,141920425,26/01/2016 02:51:13 a.m.,10/04/2015,9.9,.,1,0,0,1,.,.,69000,63000,.,6000,6000,63000,63000,.,65-DEPOSITOS Y PARQUEADEROS,
43000,.,89000,.,0,0,38,50,0.006,.,9,1180,91,434000,DIRECCION OFICIAL,434000,434000,3,.,434000,434000,0,2016201011600853248,87165000,434000,6497418,391000,15/04/2016,01/07/2016,.,0,1571349,.,0,140778235,25/01/2016 06:18:52 p.m.,,186.86,.,1,0,0,1,.,.,477000,434000,.,43000,43000,434000,434000,.,61-RESIDENCIALES URBANOS Y RURALES,
10000,.,0,.,15000,15000,2,85,0.008,.,9,1180,57,113000,SOPORTE PREDIAL,98000,98000,4,.,98000,98000,0,2016201011602920960,14083000,98000,4710919,88000,15/04/2016,01/07/2016,.,0,9595048,.,0,141002501,26/01/2016 04:38:58 a.m.,18/03/2015,10.35,.,1,0,0,1,.,.,108000,98000,.,10000,10000,98000,98000,.,65-DEPOSITOS Y PARQUEADEROS,
651000,.,625000,.,0,0,112,77,0.0095,.,3,1180,82,6506000,SOPORTE PREDIAL,6506000,6506000,5,.,6506000,6506000,0,2016201011619575040,750622000,6506000,7039236,5855000,15/04/2016,01/07/2016,.,0,9490498,.,0,142738548,26/01/2016 02:17:40 a.m.,10/04/2015,182.13,.,1,0,0,1,.,.,7157000,6506000,.,651000,651000,6506000,6506000,.,61-RESIDENCIALES URBANOS Y RURALES,
13000,.,89000,.,387000,387000,72,00,0.006,.,9,1180,19,512000,SOPORTE PREDIAL,125000,125000,2,.,125000,125000,0,2016201011619388160,100103000,125000,1261335,112000,15/04/2016,01/07/2016,.,0,789609,.,0,142717621,26/01/2016 01:43:44 a.m.,10/04/2015,217.23,.,1,0,0,1,.,.,138000,125000,.,13000,13000,125000,125000,.,61-RESIDENCIALES URBANOS Y RURALES,
57000,.,89000,.,98000,98000,27,90,0.006,.,9,1180,63,670000,SOPORTE PREDIAL,572000,572000,3,.,572000,572000,0,2016201011615676160,126485000,572000,5901171,515000,15/04/2016,01/07/2016,.,0,1261489,.,0,142324357,25/01/2016 07:16:40 p.m.,30/03/2015,74.2,.,1,0,0,1,.,.,629000,572000,.,57000,57000,572000,572000,.,61-RESIDENCIALES URBANOS Y RURALES,
6000,.,0,.,0,0,2,26,0.008,.,3,1180,107,60000,RIT ICA,60000,60000,3,.,60000,60000,0,2016201011620375040,7541000,60000,7759161,54000,15/04/2016,01/07/2016,.,0,9948941,.,0,142820726,26/01/2016 07:40:21 a.m.,20/11/2015 10:58:14 p.m.,10.35,.,1,0,0,1,.,.,66000,60000,.,6000,6000,60000,60000,.,65-DEPOSITOS Y PARQUEADEROS,
6894000,.,119000,.,0,0,494,82,0.0095,.,3,1180,73,68935000,SOPORTE PREDIAL,68935000,68935000,0,.,68935000,68935000,0,2016201011617846528,7268842000,68935000,4465258,62041000,15/04/2016,01/07/2016,.,0,9603287,.,0,142543674,26/01/2016 05:30:22 a.m.,30/03/2015,2602.55,.,1,0,0,1,.,.,75829000,68935000,.,6894000,6894000,68935000,68935000,.,62-COMERCIALES URBANOS Y RURALES,
4000,.,0,.,0,0,5,91,0.008,.,3,1180,109,43000,SOPORTE PREDIAL,43000,43000,2,.,43000,43000,0,2016201011606599680,5327000,43000,6492552,39000,15/04/2016,01/07/2016,.,0,8040719,.,0,141391555,25/01/2016 08:19:06 p.m.,24/03/2015,12.03,.,1,0,0,1,.,.,47000,43000,.,4000,4000,43000,43000,.,65-DEPOSITOS Y PARQUEADEROS,
135000,.,89000,.,54000,54000,164,20,0.006,.,9,1180,75,1402000,SOPORTE PREDIAL,1348000,1348000,3,.,1348000,1348000,0,2016201011616993280,248423000,1348000,3685228,1213000,15/04/2016,01/07/2016,.,0,8780416,.,0,142458256,26/01/2016 08:15:15 a.m.,21/05/2015,72.8,.,1,0,0,1,.,.,1483000,1348000,.,135000,135000,1348000,1348000,.,61-RESIDENCIALES URBANOS Y RURALES,
19000,.,0,.,4000,4000,3,87,0.008,.,9,1180,107,192000,SOPORTE PREDIAL,188000,188000,6,.,188000,188000,0,2016201011609975296,24052000,188000,1220409,169000,15/04/2016,01/07/2016,.,0,9426935,.,0,141746511,26/01/2016 01:07:50 a.m.,08/04/2015,11.52,.,1,0,0,1,.,.,207000,188000,.,19000,19000,188000,188000,.,65-DEPOSITOS Y PARQUEADEROS,
539000,.,625000,.,0,0,51,31,0.0095,.,9,1180,12,5392000,SOPORTE PREDIAL,5392000,5392000,6,.,5392000,5392000,0,2016201011615049728,633319000,5392000,6948001,4853000,15/04/2016,01/07/2016,.,0,1449949,.,0,142260852,25/01/2016 05:43:52 p.m.,06/04/2015,172.7,.,1,0,0,1,.,.,5931000,5392000,.,539000,539000,5392000,5392000,.,61-RESIDENCIALES URBANOS Y RURALES,
92000,.,0,.,0,0,15,76,0.007,.,3,1180,114,922000,SOPORTE PREDIAL,922000,922000,6,.,922000,922000,0,2016201011622409472,131736000,922000,353101,830000,15/04/2016,01/07/2016,.,0,2888342,.,0,143036872,25/01/2016 11:58:59 p.m.,19/06/2015,32.4,.,1,0,0,1,.,.,1014000,922000,.,92000,92000,922000,922000,.,61-RESIDENCIALES URBANOS Y RURALES,
347000,.,625000,.,0,0,43,70,0.0095,.,3,1180,84,3472000,SOPORTE ICA,3472000,3472000,5,.,3472000,3472000,0,2016201011618136832,431266000,3472000,395846,3125000,15/04/2016,01/07/2016,.,0,9853912,.,0,142572852,25/01/2016 09:41:32 p.m.,28/01/2016,134.72,.,1,0,0,1,.,.,3819000,3472000,.,347000,347000,3472000,3472000,.,61-RESIDENCIALES URBANOS Y RURALES,
346000,.,625000,.,0,0,43,29,0.0095,.,9,1180,119,3459000,SOPORTE PREDIAL,3459000,3459000,6,.,3459000,3459000,0,2016201011605292288,429910000,3459000,1250001,3113000,15/04/2016,01/07/2016,.,0,1750843,.,0,141245997,25/01/2016 05:14:04 p.m.,08/05/2015,130.8,.,1,0,0,1,.,.,3805000,3459000,.,346000,346000,3459000,3459000,.,61-RESIDENCIALES URBANOS Y RURALES,
246000,.,625000,.,0,0,44,40,0.0095,.,9,1180,99,2462000,SOPORTE PREDIAL,2462000,2462000,5,.,2462000,2462000,0,2016201011609728256,324926000,2462000,1083606,2216000,15/04/2016,01/07/2016,.,0,705748,.,0,141721654,26/01/2016 06:14:08 a.m.,08/04/2015,115.2,.,1,0,0,1,.,.,2708000,2462000,.,246000,246000,2462000,2462000,.,61-RESIDENCIALES URBANOS Y RURALES,
184000,.,119000,.,0,0,134,70,0.0095,.,9,1180,56,1837000,SOPORTE PREDIAL,1837000,1837000,0,.,1837000,1837000,0,2016201011609095680,205879000,1837000,23076,1653000,15/04/2016,01/07/2016,.,0,1426943,.,0,141655832,25/01/2016 02:21:32 p.m.,18/03/2015,268,.,1,0,0,1,.,.,2021000,1837000,.,184000,184000,1837000,1837000,.,62-COMERCIALES URBANOS Y RURALES,
85000,.,89000,.,121000,121000,122,00,0.006,.,9,1180,51,968000,SOPORTE PREDIAL,847000,847000,3,.,847000,847000,0,2016201011608162048,176182000,847000,996470,762000,15/04/2016,01/07/2016,.,0,1901358,.,0,141548935,26/01/2016 05:18:08 a.m.,26/03/2015,108.8,.,1,0,0,1,.,.,932000,847000,.,85000,85000,847000,847000,.,61-RESIDENCIALES URBANOS Y RURALES,
63000,.,149000,.,0,0,21,58,0.0075,.,9,1180,114,632000,SOPORTE PREDIAL,632000,632000,4,.,632000,632000,0,2016201011618523136,104126000,632000,3277017,569000,15/04/2016,01/07/2016,.,0,9675010,.,0,142614753,25/01/2016 09:12:44 p.m.,02/07/2015,46.3,.,1,0,0,1,.,.,695000,632000,.,63000,63000,632000,632000,.,61-RESIDENCIALES URBANOS Y RURALES,
14000,.,89000,.,59000,59000,8,70,0.006,.,9,1180,87,203000,SOPORTE PREDIAL,144000,144000,3,.,144000,144000,0,2016201011606763264,48693000,144000,4674927,130000,15/04/2016,01/07/2016,.,0,1581236,.,0,141408395,25/01/2016 07:13:04 p.m.,25/03/2015,30.1,.,1,0,0,1,.,.,158000,144000,.,14000,14000,144000,144000,.,61-RESIDENCIALES URBANOS Y RURALES,
